,title,author,downloads,subjects,firstpubyear,shortauthor,shorttitle,worldcaturl
PG36325,"Marjorie Dean, High School Senior","Chase, Josephine",46,"{'High schools -- Juvenile fiction', 'High school students -- Juvenile fiction', 'Young women -- Social life and customs -- Juvenile fiction', 'Best friends -- Juvenile fiction', 'Interpersonal relations -- Juvenile fiction'}",1818.0,Josephine+Chase,Marjorie+Dean,https://www.worldcat.org/search?q=Josephine+Chase+Marjorie+Dean&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG49286,"Custer's Last Shot; or, The Boy Trailer of the Little Horn","Travers, J. M., Col.",15,"{'Dime novels', 'Little Bighorn, Battle of the, Mont., 1876 -- Fiction', 'Custer, George A. (George Armstrong), 1839-1876 -- Fiction'}",1894.0,Col+Travers,Custer+Last,https://www.worldcat.org/search?q=Col+Travers+Custer+Last&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG14273,Invisible Links,"Lagerlöf, Selma",32,"{'Short stories', 'Fiction'}",1900.0,Selma+Lagerlöf,Invisible+Links,https://www.worldcat.org/search?q=Selma+Lagerlöf+Invisible+Links&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG12176,The Gate of the Giant Scissors,"Johnston, Annie F. (Annie Fellows)",20,"{'Cousins -- Juvenile fiction', 'Sick children -- Juvenile fiction', 'Scissors and shears -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Prisoners -- Juvenile fiction', 'Storytelling -- Juvenile fiction', 'Fantasy fiction', 'Conduct of life -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Tours (France) -- Juvenile fiction', 'Homesickness -- Juvenile fiction'}",1898.0,Annie+Johnston,Gate+Giant,https://www.worldcat.org/search?q=Annie+Johnston+Gate+Giant&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7005,The Antiquary — Complete,"Scott, Walter",240,"{'Scotland -- Fiction', 'Beggars -- Fiction', 'Fathers and daughters -- Fiction', 'Antiquarians -- Fiction'}",1800.0,Walter+Scott,Antiquary+Complete,https://www.worldcat.org/search?q=Walter+Scott+Antiquary+Complete&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG40838,The Empire Makers: A Romance of Adventure and War in South Africa,"Nesbit, Hume",17,"{'British -- Africa -- Fiction', 'South African War, 1899-1902 -- Fiction'}",1902.0,Hume+Nesbit,Empire+Makers,https://www.worldcat.org/search?q=Hume+Nesbit+Empire+Makers&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG13783,The Boy Inventors' Radio Telephone,"Bonner, Richard",39,"{'Radiotelephone -- Juvenile fiction', 'Inventors -- Juvenile fiction'}",1915.0,Richard+Bonner,Inventors+Radio,https://www.worldcat.org/search?q=Richard+Bonner+Inventors+Radio&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG13567,Clementina,"Mason, A. E. W. (Alfred Edward Woodley)",21,"{'Historical fiction', 'English fiction'}",1901.0,Mason,Clementina,https://www.worldcat.org/search?q=Mason+Clementina&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6277,"The Money Master, Volume 3.","Parker, Gilbert",4,{'Québec (Province) -- Fiction'},1916.0,Gilbert+Parker,Money+Master,https://www.worldcat.org/search?q=Gilbert+Parker+Money+Master&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG62288,Billy To-morrow,"Carr, Sarah Pratt",10,"{'Fatherless families -- Juvenile fiction', 'Mothers and sons -- Juvenile fiction', 'Boys -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}",1909.0,Sarah+Carr,Billy+morrow,https://www.worldcat.org/search?q=Sarah+Carr+Billy+morrow&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG57643,Doctor Izard,"Green, Anna Katharine",27,"{'Detective and mystery stories', 'American fiction -- 19th century'}",1894.0,Anna+Green,Doctor+Izard,https://www.worldcat.org/search?q=Anna+Green+Doctor+Izard&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG41827,"Dick Merriwell Abroad; Or, The Ban of the Terrible Ten","Standish, Burt L.",18,"{'Boys -- Juvenile fiction', 'Adventure stories', 'Mystery fiction', 'Americans -- Europe -- Juvenile fiction'}",1902.0,Burt+Standish,Dick+Merriwell,https://www.worldcat.org/search?q=Burt+Standish+Dick+Merriwell&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG8868,Botchan (Master Darling),"Natsume, Soseki",254,{'Japan -- Fiction'},1918.0,Soseki+Natsume,Botchan+Master,https://www.worldcat.org/search?q=Soseki+Natsume+Botchan+Master&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG25333,The Great K. & A. Robbery,"Ford, Paul Leicester",9,{'Train robberies -- Fiction'},1897.0,Paul+Ford,Great+Robbery,https://www.worldcat.org/search?q=Paul+Ford+Great+Robbery&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG19043,The Terrible Twins,"Jepson, Edgar",12,{'Twins -- Fiction'},1913.0,Edgar+Jepson,Terrible+Twins,https://www.worldcat.org/search?q=Edgar+Jepson+Terrible+Twins&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG52049,The Man: A Story of To-day,"Hubbard, Elbert",7,{'Fiction'},1896.0,Elbert+Hubbard,Story,https://www.worldcat.org/search?q=Elbert+Hubbard+Story&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG50931,Stories of Enchantment,"Myers, Jane Pentzer",40,"{'Fantasy fiction', 'Indians of North America -- Juvenile fiction', 'Girls -- Juvenile fiction', 'Empathy -- Juvenile fiction', 'Gardens -- Juvenile fiction', 'Mothers and daughters -- Juvenile fiction', 'Imagination -- Juvenile fiction', 'Voyages, Imaginary -- Juvenile fiction', 'Fairy tales', 'Princesses -- Juvenile fiction', 'Prayer -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction', 'Boys -- Juvenile fiction', 'War -- Juvenile fiction', 'Courage -- Juvenile fiction', ""Children's stories"", 'Ghosts -- Juvenile fiction', 'Adventure stories', 'Foster parents -- Juvenile fiction', 'Imaginary places -- Juvenile fiction'}",1901.0,Jane+Myers,Stories+Enchantment,https://www.worldcat.org/search?q=Jane+Myers+Stories+Enchantment&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG53692,The Flying Girl and Her Chum,"Baum, L. Frank (Lyman Frank)",21,"{'Brigands and robbers -- Juvenile fiction', 'Women air pilots -- Juvenile fiction', 'Robinsonades', 'Seaplanes -- Juvenile fiction', 'Yachts -- Juvenile fiction'}",1901.0,Frank+Baum,Flying+Girl,https://www.worldcat.org/search?q=Frank+Baum+Flying+Girl&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG12341,Against the Grain,"Huysmans, J.-K. (Joris-Karl)",445,"{'Aesthetics -- Fiction', 'French fiction -- Translations into English'}",1926.0,Huysmans,Against+Grain,https://www.worldcat.org/search?q=Huysmans+Against+Grain&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG63142,Harry Joscelyn; vol. 1 of 3,"Oliphant, Mrs. (Margaret)",9,"{'Families -- England -- Fiction', 'Inheritance and succession -- Fiction'}",1880.0,Mrs+Oliphant,Harry+Joscelyn,https://www.worldcat.org/search?q=Mrs+Oliphant+Harry+Joscelyn&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG23418,Desert Air: 1905,"Hichens, Robert",9,"{'Short stories', 'Sahara -- Fiction'}",1905.0,Robert+Hichens,Desert+1905,https://www.worldcat.org/search?q=Robert+Hichens+Desert+1905&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG50751,The Teacup Club,"Bengough, Elisa Armstrong",7,"{'Women -- Fiction', 'Man-woman relationships -- Fiction'}",1897.0,Elisa+Bengough,Teacup+Club,https://www.worldcat.org/search?q=Elisa+Bengough+Teacup+Club&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG35004,Abbé Aubain and Mosaics,"Mérimée, Prosper",26,"{'Short stories', 'French fiction -- Translations into English'}",1900.0,Prosper+Mérimée,Abbé+Aubain,https://www.worldcat.org/search?q=Prosper+Mérimée+Abbé+Aubain&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG32923,"My Kalulu, Prince, King and Slave: A Story of Central Africa","Stanley, Henry M. (Henry Morton)",65,"{'Slavery -- Fiction', 'Africa, Central -- Fiction'}",1873.0,Henry+Stanley,Kalulu+Prince,https://www.worldcat.org/search?q=Henry+Stanley+Kalulu+Prince&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG48354,"Cleg Kelly, Arab of the City: His Progress and Adventures","Crockett, S. R. (Samuel Rutherford)",48,"{'Lowlands (Scotland) -- Fiction', 'Adventure stories', 'Edinburgh (Scotland) -- Fiction'}",1895.0,Crockett,Cleg+Kelly,https://www.worldcat.org/search?q=Crockett+Cleg+Kelly&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG3746,The Judgment House,"Parker, Gilbert",29,"{'South African War, 1899-1902 -- Fiction', 'Married people -- Fiction', 'Man-woman relationships -- Fiction', 'Triangles (Interpersonal relations) -- Fiction'}",1913.0,Gilbert+Parker,Judgment+House,https://www.worldcat.org/search?q=Gilbert+Parker+Judgment+House&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG49634,Attila: A Romance. Vol. I.,"James, G. P. R. (George Payne Rainsford)",7,"{'Attila, -453 -- Fiction'}",1800.0,James,Attila+Romance,https://www.worldcat.org/search?q=James+Attila+Romance&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG40129,Missy: A Novel,"Harris, Miriam Coles",14,{'Fiction'},1880.0,Miriam+Harris,Missy+Novel,https://www.worldcat.org/search?q=Miriam+Harris+Missy+Novel&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG21771,Georgina's Reasons,"James, Henry",21,"{'Americans -- Europe -- Fiction', 'United States -- Social life and customs -- Fiction', 'Europe -- Social life and customs -- Fiction'}",1885.0,Henry+James,Georgina+Reasons,https://www.worldcat.org/search?q=Henry+James+Georgina+Reasons&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1749,Cousin Betty,"Balzac, Honoré de",161,"{'Didactic fiction', 'French fiction -- Translations into English', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}",1895.0,Honoré+Balzac,Cousin+Betty,https://www.worldcat.org/search?q=Honoré+Balzac+Cousin+Betty&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG28357,By Conduct and Courage: A Story of the Days of Nelson,"Henty, G. A. (George Alfred)",39,"{'Nelson, Horatio Nelson, Viscount, 1758-1805 -- Juvenile fiction'}",1890.0,Henty,Conduct+Courage,https://www.worldcat.org/search?q=Henty+Conduct+Courage&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG25438,The Airlords of Han,"Nowlan, Philip Francis",97,"{'War stories', 'Science fiction'}",1900.0,Philip+Nowlan,Airlords,https://www.worldcat.org/search?q=Philip+Nowlan+Airlords&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1933,The History of Samuel Titmarsh and the Great Hoggarty Diamond,"Thackeray, William Makepeace",20,"{'Great Britain -- Social life and customs -- Fiction', 'English fiction -- 19th century'}",1800.0,William+Thackeray,History+Samuel,https://www.worldcat.org/search?q=William+Thackeray+History+Samuel&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG64258,The Mean-Wells,"Quiller-Couch, Mabel",5,"{'Sisters -- Juvenile fiction', 'Cornwall (England : County) -- Juvenile fiction', 'Families -- Juvenile fiction', 'Girls -- Juvenile fiction'}",1910.0,Couch+Quiller,Mean+Wells,https://www.worldcat.org/search?q=Couch+Quiller+Mean+Wells&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG35619,The Prophet of the Great Smoky Mountains,"Murfree, Mary Noailles",22,"{'Clergy -- Fiction', 'Tennessee, East -- Fiction', 'Dialect literature, American -- Tennessee', 'Great Smoky Mountains (N.C. and Tenn.) -- Fiction', 'Mountain life -- Fiction'}",1885.0,Mary+Murfree,Prophet+Great,https://www.worldcat.org/search?q=Mary+Murfree+Prophet+Great&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG35594,"The Radio Boys at Ocean Point; Or, The Message that Saved the Ship","Chapman, Allen",25,{'Radio -- Juvenile fiction'},1922.0,Allen+Chapman,Radio+Boys,https://www.worldcat.org/search?q=Allen+Chapman+Radio+Boys&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG31635,The Silent Barrier,"Tracy, Louis",46,"{'Voyages and travels -- Fiction', 'Switzerland -- Fiction', 'Adventure stories', 'Mystery fiction'}",1910.0,Louis+Tracy,Silent+Barrier,https://www.worldcat.org/search?q=Louis+Tracy+Silent+Barrier&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG14187,The Dangerous Age: Letters and Fragments from a Woman's Diary,"Michaëlis, Karin",18,"{'Women -- Fiction', 'Midlife crisis -- Fiction', 'Epistolary fiction'}",1900.0,Karin+Michaëlis,Dangerous+Letters,https://www.worldcat.org/search?q=Karin+Michaëlis+Dangerous+Letters&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1343,Bureaucracy,"Balzac, Honoré de",52,"{'France -- Politics and government -- 19th century -- Fiction', 'French fiction -- Translations into English'}",1885.0,Honoré+Balzac,Bureaucracy,https://www.worldcat.org/search?q=Honoré+Balzac+Bureaucracy&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG34281,The Sheriff of Badger: A Tale of the Southwest Borderland,"Pattullo, George",51,"{'Western stories', 'Sheriffs -- Fiction'}",1912.0,George+Pattullo,Sheriff+Badger,https://www.worldcat.org/search?q=George+Pattullo+Sheriff+Badger&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG25446,Fernley House,"Richards, Laura Elizabeth Howe",32,"{'Cousins -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Nieces -- Juvenile fiction', 'Courtship -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Kindness -- Juvenile fiction', 'Uncles -- Juvenile fiction'}",1901.0,Laura+Richards,Fernley+House,https://www.worldcat.org/search?q=Laura+Richards+Fernley+House&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2809,Main-Travelled Roads,"Garland, Hamlin",87,"{'Western stories', 'Short stories', 'Mississippi River Valley -- Fiction'}",1899.0,Hamlin+Garland,Main+Travelled,https://www.worldcat.org/search?q=Hamlin+Garland+Main+Travelled&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2705,Sally Dows,"Harte, Bret",11,"{'Western stories', 'American fiction -- 19th century'}",1882.0,Bret+Harte,Sally+Dows,https://www.worldcat.org/search?q=Bret+Harte+Sally+Dows&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG60099,Cecilia of the Pink Roses,"Haviland-Taylor, Katharine",19,"{'Social classes -- United States -- Fiction', 'Boarding schools -- Fiction', 'Immigrants -- United States -- Fiction', 'Bildungsromans', 'New York (N.Y.) -- Social life and customs -- 20th century -- Fiction', 'Love stories', 'Catholic Church -- Clergy -- Fiction', 'Motherless families -- Fiction', 'Young women -- Fiction'}",1915.0,Taylor+Haviland,Cecilia+Pink,https://www.worldcat.org/search?q=Taylor+Haviland+Cecilia+Pink&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG62783,"Lob Lie-By-The-Fire, The Brownies and Other Tales","Ewing, Juliana Horatia",31,"{'Children -- Conduct of life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}",1800.0,Juliana+Ewing,Fire+Brownies,https://www.worldcat.org/search?q=Juliana+Ewing+Fire+Brownies&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7636,The Disowned — Volume 06,"Lytton, Edward Bulwer Lytton, Baron",4,{'English fiction -- 19th century'},1829.0,Edward+Lytton,Disowned,https://www.worldcat.org/search?q=Edward+Lytton+Disowned&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG42130,For the Honor of Randall: A Story of College Athletics,"Chadwick, Lester",31,"{'Track and field -- Juvenile fiction', 'College sports -- Juvenile fiction'}",1912.0,Lester+Chadwick,Honor+Randall,https://www.worldcat.org/search?q=Lester+Chadwick+Honor+Randall&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7265,The History of Pendennis,"Thackeray, William Makepeace",120,"{'Autobiographical fiction', 'Bildungsromans', 'Young men -- Fiction', 'Humorous stories', 'Great Britain -- History -- Victoria, 1837-1901 -- Fiction'}",1849.0,William+Thackeray,History+Pendennis,https://www.worldcat.org/search?q=William+Thackeray+History+Pendennis&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG37181,The War-Workers,"Delafield, E. M.",26,"{'Satire', 'World War, 1914-1918 -- Fiction', 'World War, 1914-1918 -- War work -- England -- Fiction'}",1924.0,Delafield,Workers,https://www.worldcat.org/search?q=Delafield+Workers&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG10370,Sustained honor: The Age of Liberty Established,"Musick, John R. (John Roy)",6,{'United States -- History -- War of 1812 -- Fiction'},1893.0,John+Musick,Sustained+honor,https://www.worldcat.org/search?q=John+Musick+Sustained+honor&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG39768,Vassall Morton: A Novel,"Parkman, Francis",29,{'Fiction'},1856.0,Francis+Parkman,Vassall+Morton,https://www.worldcat.org/search?q=Francis+Parkman+Vassall+Morton&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG5914,"The History of Don Quixote, Volume 1, Part 12","Cervantes Saavedra, Miguel de",3,"{'Romances', 'Knights and knighthood -- Spain -- Fiction', 'Picaresque literature', 'Spain -- Social life and customs -- 16th century -- Fiction'}",1906.0,Saavedra+Cervantes,History+Quixote,https://www.worldcat.org/search?q=Saavedra+Cervantes+History+Quixote&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG43886,Bunyan's Pilgrim's Progress: In Words of One Syllable,"Day, Samuel Phillips",27,"{'Dialogues', 'Salvation -- Juvenile fiction', 'Christian pilgrims and pilgrimages -- Juvenile fiction', 'Allegories', 'Christian life -- Juvenile fiction'}",1870.0,Samuel+Day,Bunyan+Pilgrim,https://www.worldcat.org/search?q=Samuel+Day+Bunyan+Pilgrim&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG47246,A Deal with the Devil,"Phillpotts, Eden",17,"{'England -- Social life and customs -- 19th century -- Fiction', 'Grandparent and child -- Fiction', 'Devil -- Fiction', 'Rejuvenation -- Fiction'}",1805.0,Eden+Phillpotts,Deal+with,https://www.worldcat.org/search?q=Eden+Phillpotts+Deal+with&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG19648,"Mingo, and Other Sketches in Black and White","Harris, Joel Chandler",9,{'Georgia -- Social life and customs -- Fiction'},1884.0,Joel+Harris,Mingo+Other,https://www.worldcat.org/search?q=Joel+Harris+Mingo+Other&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG34770,Told by the Death's Head: A Romantic Tale,"Jókai, Mór",32,"{'Trials -- Fiction', 'Historical fiction', 'Adventure and adventurers -- Fiction'}",1902.0,Mór+Jókai,Told+Death,https://www.worldcat.org/search?q=Mór+Jókai+Told+Death&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7741,The Parisians — Volume 05,"Lytton, Edward Bulwer Lytton, Baron",4,"{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}",1872.0,Edward+Lytton,Parisians,https://www.worldcat.org/search?q=Edward+Lytton+Parisians&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG42408,Growing Up: A Story of the Girlhood of Judith Mackenzie,"Conklin, Nathaniel, Mrs.",9,"{'Christian life -- Fiction', 'Young women -- Fiction', 'Girls -- Fiction', 'Conduct of life -- Fiction'}",1894.0,Nathaniel+Conklin,Growing+Story,https://www.worldcat.org/search?q=Nathaniel+Conklin+Growing+Story&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG58432,"Campfire Girls' Outing; Or, Ethel Hollister's Second Summer in Camp","Francis, Stella M.",11,"{'Character -- Juvenile fiction', 'Bildungsromans', 'Women -- Social life and customs -- Juvenile fiction', 'Camp Fire Girls -- Juvenile fiction'}",1912.0,Stella+Francis,Campfire+Girls,https://www.worldcat.org/search?q=Stella+Francis+Campfire+Girls&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG29568,'Charge It': Keeping Up With Harry,"Bacheller, Irving",9,"{'Didactic fiction', 'Humorous stories'}",1902.0,Irving+Bacheller,Charge+Keeping,https://www.worldcat.org/search?q=Irving+Bacheller+Charge+Keeping&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7750,"Godolphin, Volume 1.","Lytton, Edward Bulwer Lytton, Baron",3,{'England -- Social life and customs -- 19th century -- Fiction'},1800.0,Edward+Lytton,Godolphin,https://www.worldcat.org/search?q=Edward+Lytton+Godolphin&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG53717,Through the Sikh War: A Tale of the Conquest of the Punjaub,"Henty, G. A. (George Alfred)",51,"{'Punjab (India) -- Juvenile fiction', 'Courage -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction', 'Soldiers -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Massacres -- Juvenile fiction', 'Sikh War, 1848-1849 -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'India -- History -- 19th century -- Juvenile fiction', 'Adventure stories'}",1890.0,Henty,Through+Sikh,https://www.worldcat.org/search?q=Henty+Through+Sikh&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG21275,The Goat and Her Kid,"Myrtle, Harriet",18,"{'Goats -- Juvenile fiction', 'Birds -- Juvenile fiction', 'Winter sports -- Juvenile fiction'}",1866.0,Harriet+Myrtle,Goat,https://www.worldcat.org/search?q=Harriet+Myrtle+Goat&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7964,The Mystery of Cloomber,"Doyle, Arthur Conan",88,"{'East India Company. Army -- Officers -- Fiction', 'Massacres -- Fiction', 'Wigtownshire (Scotland) -- Fiction', 'Hindu Kush Mountains Region (Afghanistan and Pakistan) -- Fiction', 'Mystery fiction', 'Buddhist priests -- Fiction', 'Revenge -- Fiction'}",1889.0,Arthur+Doyle,Mystery+Cloomber,https://www.worldcat.org/search?q=Arthur+Doyle+Mystery+Cloomber&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
