id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type
PG34358,Iolanthe's Wedding,"Sudermann, Hermann",1857.0,1928.0,['en'],20,"{'Fiction', 'Short stories, German -- Translations into English'}",
PG34361,The Song of Songs,"Sudermann, Hermann",1857.0,1928.0,['en'],19,{'German fiction -- Translations into English'},
PG34365,Held for Orders: Being Stories of Railroad Life,"Spearman, Frank H. (Frank Hamilton)",1859.0,1937.0,['en'],14,"{'Railroad stories', 'Short stories, American', 'Fiction'}",
PG34366,Vera,"Von Arnim, Elizabeth",1866.0,1941.0,['en'],95,"{'Grief -- Fiction', 'Man-woman relationships -- Fiction', 'Marital violence -- Fiction', 'Marriage -- Fiction'}",
PG34367,"The Last Cruise of the Spitfire; or, Luke Foster's Strange Voyage","Stratemeyer, Edward",1862.0,1930.0,['en'],19,"{'Voyages and travels -- Juvenile fiction', 'Sailors -- Juvenile fiction', 'Family -- Juvenile fiction'}",
PG34369,Penny Nichols and the Mystery of the Lost Key,"Clark, Joan",1905.0,2002.0,['en'],12,"{'Detective and mystery stories', 'Haunted houses -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Jewel thieves -- Juvenile fiction', 'Orphans -- Juvenile fiction'}",
PG34378,"Hans Brinker; Or, The Silver Skates","Dodge, Mary Mapes",1830.0,1905.0,['en'],70,"{'Netherlands -- History -- 19th century -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Skating -- Juvenile fiction'}",
PG34390,"The Iron Trevet; or, Jocelyn the Champion: A Tale of the Jacquerie","Sue, Eugène",1804.0,1857.0,['en'],13,"{'French fiction -- Translations into English', 'Jacquerie, 1358 -- Fiction'}",
PG34394,The Boy Scouts of Bob's Hill: A Sequel to 'The Bob's Hill Braves',"Burton, Charles Pierce",1862.0,1947.0,['en'],13,"{'Camping -- Juvenile fiction', 'Youth -- Social life and customs -- Juvenile fiction', 'Boy Scouts of America -- Juvenile fiction'}",
PG34395,Ghost Beyond the Gate,"Wirt, Mildred A. (Mildred Augustine)",1905.0,2002.0,['en'],49,"{'Mystery and detective stories', 'Ghost stories', 'Parker, Penny (Fictitious character) -- Juvenile fiction', 'Mystery fiction', 'Adventure stories', 'Women detectives -- Juvenile fiction'}",
PG34396,A Cry in the Wilderness,"Waller, Mary E. (Mary Ella)",1855.0,1938.0,['en'],12,"{'New York (N.Y.) -- Fiction', 'Québec (Province) -- Fiction'}",
PG34398,Mrs. Fitz,"Snaith, J. C. (John Collis)",1876.0,1936.0,['en'],13,"{'British -- Foreign countries -- Fiction', 'Marriages of royalty and nobility -- Fiction', 'Adventure stories', 'Princesses -- Fiction'}",
PG34399,The Westerners,"White, Stewart Edward",1873.0,1946.0,['en'],17,"{'Frontier and pioneer life -- United States -- Fiction', 'Black Hills (S.D. and Wyo.) -- History -- 19th century -- Fiction'}",
PG343,Fables,"Stevenson, Robert Louis",1850.0,1894.0,['en'],68,"{'Short stories', 'Fiction', 'Fables, Scottish'}",
PG34401,The Pace That Kills: A Chronicle,"Saltus, Edgar",1855.0,1921.0,['en'],8,{'Fiction'},
PG34402,Phases of an Inferior Planet,"Glasgow, Ellen Anderson Gholson",1873.0,1945.0,['en'],15,{'Fiction'},
PG34403,The Clock Strikes Thirteen,"Wirt, Mildred A. (Mildred Augustine)",1905.0,2002.0,['en'],50,"{'Mystery and detective stories', 'Adventure and adventurers -- Juvenile fiction', 'Women detectives -- Juvenile fiction', 'Parker, Penny (Fictitious character) -- Juvenile fiction'}",
PG34404,The Beautiful Miss Brooke,"Zangwill, Louis",1869.0,1938.0,['en'],24,"{'English fiction', 'Man-woman relationships -- Fiction', 'Young women -- Fiction'}",
PG34407,The Silent Mill,"Sudermann, Hermann",1857.0,1928.0,['en'],16,{'German fiction -- Translations into English'},
PG34410,The Treasure of the Isle of Mist,"Tarn, W. W. (William Woodthorpe)",1869.0,1957.0,['en'],25,"{'Fairies -- Juvenile fiction', 'Fairy tales', 'Fantasy literature'}",
PG34414,Just William,"Crompton, Richmal",1890.0,1969.0,['en'],369,"{'William (Fictitious character from Crompton) -- Juvenile fiction', 'Humorous stories'}",
PG34415,For the Allinson Honor,"Bindloss, Harold",1866.0,1945.0,['en'],22,{'Fiction'},
PG34416,The River's Children: An Idyl of the Mississippi,"Stuart, Ruth McEnery",1856.0,1917.0,['en'],12,"{'Mississippi River -- Fiction', 'Poverty -- Fiction', 'African Americans -- Fiction', 'Conduct of life -- Fiction'}",
PG34419,The Ancient Law,"Glasgow, Ellen Anderson Gholson",1873.0,1945.0,['en'],20,"{'Virginia -- Fiction', 'Ex-convicts -- Fiction', 'Industrial relations -- Fiction', 'Atonement -- Fiction', 'Textile industry -- Fiction'}",
PG34420,Riya's Foundling,"Budrys, Algis",1931.0,2008.0,['en'],23,"{'Short stories', 'Human-alien encounters -- Fiction', 'Telepathy -- Fiction', 'Science fiction'}",
PG34425,Johnstone of the Border,"Bindloss, Harold",1866.0,1945.0,['en'],20,"{'World War, 1914-1918 -- Great Britain -- Fiction', 'Scotland -- Fiction'}",
PG34426,The Enchanted Barn,"Hill, Grace Livingston",1865.0,1947.0,['en'],83,"{'Love stories', 'Families -- Fiction', 'Christian fiction'}",
PG34427,Dr. Lavendar's People,"Deland, Margaret Wade Campbell",1857.0,1945.0,['en'],32,"{'Clergy -- Fiction', 'Pennsylvania -- Fiction', 'United States -- Social life and customs -- Fiction', 'Villages -- Fiction'}",
PG34428,Alas! A Novel,"Broughton, Rhoda",1840.0,1920.0,['en'],10,{'Fiction'},
PG34430,Nelly's Silver Mine: A Story of Colorado Life,"Jackson, Helen Hunt",1830.0,1885.0,['en'],36,{'Colorado -- History -- To 1876 -- Juvenile fiction'},
PG34441,The Cry at Midnight,"Wirt, Mildred A. (Mildred Augustine)",1905.0,2002.0,['en'],24,"{'Mystery and detective stories', 'Adventure and adventurers -- Juvenile fiction', 'Women detectives -- Juvenile fiction', 'Parker, Penny (Fictitious character) -- Juvenile fiction'}",
PG34442,The Voodoo Gold Trail,"Walden, Walter",,,['en'],26,"{'Treasure troves -- Fiction', 'Adventure stories'}",
PG34443,"The Camp Fire Girls at the Seashore; Or, Bessie King's Happiness","Stewart, Jane L.",,,['en'],7,"{'Mystery and detective stories', 'Inheritance and succession -- Juvenile fiction', 'Camp Fire Girls -- Juvenile fiction', 'Boats and boating -- Juvenile fiction', 'Girls -- Societies and clubs -- Juvenile fiction'}",
PG34448,Rick and Ruddy: The Story of a Boy and His Dog,"Garis, Howard Roger",1873.0,1962.0,['en'],15,"{'Boys -- Juvenile fiction', 'Dogs -- Juvenile fiction'}",
PG34452,The Iron Arrow Head or The Buckler Maiden: A Tale of the Northman Invasion,"Sue, Eugène",1804.0,1857.0,['en'],14,{'Northmen -- Fiction'},
PG34458,The Twilight of the Souls,"Couperus, Louis",1863.0,1923.0,['en'],13,"{'Netherlands -- Fiction', 'Families -- Fiction'}",
PG34460,The Court Jester,"Baker, Cornelia",1855.0,1930.0,['en'],16,{'France -- History -- 15th century -- Juvenile fiction'},
PG34461,Red Hunters and the Animal People,"Eastman, Charles A.",1858.0,1939.0,['en'],78,"{'Dakota Indians -- Juvenile fiction', 'Indians of North America -- Juvenile fiction'}",
PG34466,Rescue Dog of the High Pass,"Kjelgaard, Jim",1910.0,1959.0,['en'],34,{'Mountain life -- Alps -- Juvenile fiction'},
PG34467,In Camp With A Tin Soldier,"Bangs, John Kendrick",1862.0,1922.0,['en'],33,"{'Toys -- Juvenile fiction', 'Boys -- Juvenile fiction', 'Fantasy literature'}",
PG34468,Christopher Quarles: College Professor and Master Detective,"Brebner, Percy James",1864.0,1922.0,['en'],17,"{'Detective and mystery stories', 'College teachers -- Fiction'}",
PG34476,"The Admirable Lady Biddy Fane: Her Surprising Curious Adventures In Strange Parts & Happy Deliverance From Pirates, Battle, Captivity, & Other Terrors; Together With Divers Romantic & Moving Accidents As Set Forth By Benet Pengilly (Her Companion In Misfortune & Joy), & Now First Done Into Print","Barrett, Frank",1848.0,1926.0,['en'],11,"{'Adventure stories', 'Pirates -- Fiction'}",
PG34481,The Prime Minister,"Kingston, William Henry Giles",1814.0,1880.0,['en'],18,"{'Portugal -- History -- Joseph, 1750-1777 -- Fiction'}",
PG34482,The Rosery Folk,"Fenn, George Manville",1831.0,1909.0,['en'],8,{'Fiction'},
PG34483,Alone on an Island,"Kingston, William Henry Giles",1814.0,1880.0,['en'],12,"{'Islands -- Juvenile fiction', 'Sea stories', 'Shipwrecks -- Juvenile fiction', 'Robinsonades', 'Conduct of life -- Juvenile fiction'}",
PG34484,"Waihoura, the Maori Girl","Kingston, William Henry Giles",1814.0,1880.0,['en'],13,"{'New Zealand -- Juvenile fiction', 'Physicians -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Family -- Juvenile fiction', 'Missionaries -- Juvenile fiction', 'Courtship -- Juvenile fiction', 'Maori (New Zealand people) -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Sick -- Juvenile fiction', 'Farmers -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Kindness -- Juvenile fiction'}",
