id,title,author,downloads,subjects,birth,death,pyearp
PG904,Her Father's Daughter,"Stratton-Porter, Gene",102,"{'Friendship -- Fiction', 'Sisters -- Fiction', 'Interpersonal relations -- Fiction', 'Racism -- Fiction', 'Adventure and adventurers -- Fiction', 'California -- Fiction'}",1863.0,1924.0,1894.0
PG9051,Sanine,"Artsybashev, M. (Mikhail)",20,"{'Russia -- Social life and customs -- 20th century -- Fiction', 'Men -- Russia -- Fiction'}",1878.0,1927.0,1902.0
PG9052,The Golden Calf,"Braddon, M. E. (Mary Elizabeth)",30,{'Fiction'},1835.0,1915.0,1875.0
PG905,Within the Law: From the Play of Bayard Veiller,"Veiller, Bayard",15,"{'Detective and mystery stories', 'Revenge -- Fiction'}",1869.0,1943.0,1906.0
PG9063,The Penance of Magdalena and Other Tales of the California Missions,"Chase, J. Smeaton (Joseph Smeaton)",19,{'Missions -- California -- Fiction'},1864.0,1923.0,1894.0
PG9075,Rico and Wiseli,"Spyri, Johanna",33,"{'Italy -- Juvenile fiction', 'Switzerland -- Juvenile fiction'}",1827.0,1901.0,1864.0
PG9087,Eleanor,"Ward, Humphry, Mrs.",20,{'Fiction'},1851.0,1920.0,1886.0
PG9088,Thoroughbreds,"Fraser, William Alexander",42,{'Horse racing -- Fiction'},1859.0,1933.0,1896.0
PG9091,Ester Ried Yet Speaking,Pansy,21,"{'Friendship -- Juvenile fiction', 'Charity -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Sunday school teachers -- Juvenile fiction', 'Youth and death -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Poverty -- Juvenile fiction'}",1841.0,1930.0,1886.0
PG9096,Weighed and Wanting,"MacDonald, George",28,"{'Scotland -- Fiction', 'Christian fiction'}",1824.0,1905.0,1864.0
PG90,The Son of Tarzan,"Burroughs, Edgar Rice",260,"{'Adventure stories', 'Fantasy fiction', 'Tarzan (Fictitious character) -- Fiction'}",1875.0,1950.0,1912.0
PG9102,Run to Earth: A Novel,"Braddon, M. E. (Mary Elizabeth)",40,{'English fiction'},1835.0,1915.0,1875.0
PG9107,Tales and Novels — Volume 09,"Edgeworth, Maria",68,"{'Essays', 'Fiction'}",1767.0,1849.0,1808.0
PG910,White Fang,"London, Jack",2259,"{'Canada, Northern -- Fiction', 'Adventure stories', 'Wolfdogs -- Fiction'}",1876.0,1916.0,1896.0
PG9111,The Bride of Dreams,"Eeden, Frederik van",17,{'Fiction'},1860.0,1932.0,1896.0
PG9112,The Dare Boys of 1776,"Cox, Stephen Angus Douglas",41,"{'Spy stories', 'United States -- History -- Revolution, 1775-1783 -- Juvenile fiction', 'Teenage boys -- Juvenile fiction'}",1863.0,1944.0,1904.0
PG911,Tales of the Fish Patrol,"London, Jack",55,"{'Fishing villages -- Fiction', 'Fishers -- Fiction', 'Short stories', 'San Francisco Bay Area (Calif.) -- Fiction', 'Immigrants -- Fiction'}",1876.0,1916.0,1896.0
PG912,Mudfog and Other Sketches,"Dickens, Charles",53,{'England -- Social life and customs -- 19th century -- Fiction'},1812.0,1870.0,1841.0
PG913,A Hero of Our Time,"Lermontov, Mikhail Iurevich",741,"{'Russia -- History, Military -- 1801-1917 -- Fiction', 'Caucasus -- Fiction', 'Russia -- Social life and customs -- 1533-1917 -- Fiction', 'Psychological fiction'}",1814.0,1841.0,1828.0
PG9149,The Gray Dawn,"White, Stewart Edward",18,{'California -- Fiction'},1873.0,1946.0,1910.0
PG9150,"Dick Sands, the Boy Captain","Verne, Jules",57,"{'Voyages and travels -- Fiction', 'Sailors -- Fiction', 'Ship captains -- Fiction', 'Cooks -- Fiction', 'Whales -- Fiction', 'Slaves -- Fiction', 'Adventure stories'}",1828.0,1905.0,1866.0
PG9151,Ruggles of Red Gap,"Wilson, Harry Leon",21,"{'Washington (State) -- Fiction', 'Humorous stories', 'Valets -- Fiction'}",1867.0,1939.0,1903.0
PG9152,Imogen: A Pastoral Romance,"Godwin, William",25,"{'Wales -- Fiction', 'Pastoral fiction', 'Druids and druidism -- Fiction'}",1756.0,1836.0,1796.0
PG9154,Salted with Fire,"MacDonald, George",54,"{'Clergy -- Fiction', 'Christian fiction'}",1824.0,1905.0,1864.0
PG9155,Heather and Snow,"MacDonald, George",32,"{'Scotland -- Fiction', 'Christian fiction'}",1824.0,1905.0,1864.0
PG9164,"The Three Cities Trilogy: Paris, Volume 1","Zola, Émile",12,"{'Clergy -- Fiction', 'Paris (France) -- Fiction', 'Man-woman relationships -- Fiction', 'Catholics -- Fiction'}",1840.0,1902.0,1871.0
PG9165,"The Three Cities Trilogy: Paris, Volume 2","Zola, Émile",7,"{'Clergy -- Fiction', 'Catholics -- Fiction', 'Man-woman relationships -- Fiction', 'Paris (France) -- Fiction'}",1840.0,1902.0,1871.0
PG9166,"The Three Cities Trilogy: Paris, Volume 3","Zola, Émile",5,"{'Clergy -- Fiction', 'Catholics -- Fiction', 'Man-woman relationships -- Fiction', 'Paris (France) -- Fiction'}",1840.0,1902.0,1871.0
PG9167,"The Three Cities Trilogy: Paris, Volume 4","Zola, Émile",4,"{'Clergy -- Fiction', 'Paris (France) -- Fiction', 'Man-woman relationships -- Fiction', 'Catholics -- Fiction'}",1840.0,1902.0,1871.0
PG9168,"The Three Cities Trilogy: Paris, Volume 5","Zola, Émile",8,"{'Clergy -- Fiction', 'Catholics -- Fiction', 'Paris (France) -- Fiction', 'Man-woman relationships -- Fiction'}",1840.0,1902.0,1871.0
PG9169,"The Three Cities Trilogy: Paris, Complete","Zola, Émile",30,"{'Clergy -- Fiction', 'Paris (France) -- Fiction', 'Man-woman relationships -- Fiction', 'Catholics -- Fiction'}",1840.0,1902.0,1871.0
PG9170,"The Three Cities Trilogy, Complete: Lourdes, Rome and Paris","Zola, Émile",61,"{'Man-woman relationships -- Fiction', 'Clergy -- Fiction', 'Lourdes (France) -- Fiction', 'Christian pilgrims and pilgrimages -- Fiction', 'Rome (Italy) -- Fiction', 'Paris (France) -- Fiction', 'Catholics -- Fiction'}",1840.0,1902.0,1871.0
PG9179,The Bride of the Mistletoe,"Allen, James Lane",35,"{'Married people -- Fiction', 'Psychological fiction'}",1849.0,1925.0,1887.0
PG917,Barnaby Rudge: A Tale of the Riots of 'Eighty,"Dickens, Charles",608,"{'London (England) -- History -- 18th century -- Fiction', 'Political fiction', 'Apprentices -- Fiction', 'Mystery fiction', 'Locksmiths -- Fiction', 'Historical fiction', 'Gordon Riots, 1780 -- Fiction'}",1812.0,1870.0,1841.0
PG9182,Villette,"Brontë, Charlotte",837,"{'British -- Belgium -- Fiction', 'Autobiographical fiction', 'Love stories', 'Women teachers -- Fiction', 'Brussels (Belgium) -- Fiction'}",1816.0,1855.0,1836.0
PG9183,Wilfrid Cumbermede,"MacDonald, George",25,{'Christian fiction'},1824.0,1905.0,1864.0
PG9185,The Mystery of Murray Davenport: A Story of New York at the Present Day,"Stephens, Robert Neilson",13,{'New York (N.Y.) -- Fiction'},1867.0,1906.0,1886.0
PG9189,Henry Dunbar: A Novel,"Braddon, M. E. (Mary Elizabeth)",29,{'Fiction'},1835.0,1915.0,1875.0
PG9190,The Greater Inclination,"Wharton, Edith",99,{'New York (N.Y.) -- Social life and customs -- Fiction'},1862.0,1937.0,1900.0
PG9191,"Stephen Archer, and Other Tales","MacDonald, George",38,"{'Fantasy fiction', 'Christian fiction'}",1824.0,1905.0,1864.0
PG9192,The Channings: A Story,"Wood, Henry, Mrs.",31,{'English fiction'},1814.0,1887.0,1850.0
PG9193,The Angel of Lonesome Hill; A Story of a President,"Landis, Frederick",3,"{'Roosevelt, Theodore, 1858-1919 -- Fiction', 'Farmers -- Fiction'}",1872.0,1934.0,1903.0
PG9194,The Second Deluge,"Serviss, Garrett Putman",61,{'Science fiction'},1851.0,1929.0,1890.0
PG9195,The Slave of the Lamp,"Merriman, Henry Seton",26,"{'Adventure stories', 'Journalists -- Fiction'}",1862.0,1903.0,1882.0
PG9196,"The Clockmaker; Or, the Sayings and Doings of Samuel Slick, of Slickville","Haliburton, Thomas Chandler",10,"{'Slick, Sam (Fictitious character) -- Fiction'}",1796.0,1865.0,1830.0
PG91,Tom Sawyer Abroad,"Twain, Mark",139,"{'Americans -- Foreign countries -- Fiction', 'Sawyer, Tom (Fictitious character) -- Fiction', 'Adventure stories', 'Balloon ascensions -- Fiction'}",1835.0,1910.0,1872.0
PG9201,"Sunday at Home (From ""Twice Told Tales"")","Hawthorne, Nathaniel",9,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9202,"Little Annie's Ramble (From ""Twice Told Tales"")","Hawthorne, Nathaniel",14,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9203,A Rill from the Town Pump,"Hawthorne, Nathaniel",5,"{'Short stories', 'New England -- Fiction'}",1804.0,1864.0,1834.0
PG9204,"The Prophetic Pictures (From ""Twice Told Tales"")","Hawthorne, Nathaniel",43,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9205,"Sights from a Steeple (From ""Twice Told Tales"")","Hawthorne, Nathaniel",15,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9206,"The Toll Gatherer's Day (From ""Twice Told Tales"")","Hawthorne, Nathaniel",10,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9207,"The Vision of the Fountain (From ""Twice Told Tales"")","Hawthorne, Nathaniel",16,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9208,"Fancy's Show-Box (From ""Twice Told Tales"")","Hawthorne, Nathaniel",14,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9209,"The Haunted Mind (From ""Twice Told Tales"")","Hawthorne, Nathaniel",59,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9210,"The Village Uncle (From ""Twice Told Tales"")","Hawthorne, Nathaniel",10,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9211,"The Sister Years (From ""Twice Told Tales"")","Hawthorne, Nathaniel",11,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9212,"Snow Flakes (From ""Twice Told Tales"")","Hawthorne, Nathaniel",10,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9213,"The Seven Vagabonds (From ""Twice Told Tales"")","Hawthorne, Nathaniel",14,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9214,"The White Old Maid (From ""Twice Told Tales"")","Hawthorne, Nathaniel",17,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9215,"Chippings with a Chisel (From ""Twice Told Tales"")","Hawthorne, Nathaniel",10,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9216,"Beneath an Umbrella (From ""Twice Told Tales"")","Hawthorne, Nathaniel",20,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9217,"The Lily's Quest (From ""Twice Told Tales"")","Hawthorne, Nathaniel",14,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9218,"Footprints on the Sea-Shore (From ""Twice Told Tales"")","Hawthorne, Nathaniel",16,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9219,"Edward Fane's Rosebud (From ""Twice Told Tales"")","Hawthorne, Nathaniel",9,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9220,"The Threefold Destiny (From ""Twice Told Tales"")","Hawthorne, Nathaniel",13,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9221,"The Old Manse (From ""Mosses from an Old Manse"")","Hawthorne, Nathaniel",42,"{'Short stories', 'New England -- Social life and customs -- Fiction'}",1804.0,1864.0,1834.0
PG9223,"Fire Worship (From ""Mosses from an Old Manse"")","Hawthorne, Nathaniel",10,"{'Short stories', 'New England -- Social life and customs -- Fiction'}",1804.0,1864.0,1834.0
PG9224,"Buds and Bird Voices (From ""Mosses from an Old Manse"")","Hawthorne, Nathaniel",7,"{'Short stories', 'New England -- Social life and customs -- Fiction'}",1804.0,1864.0,1834.0
PG9225,"Monsieur du Miroir (From ""Mosses from an Old Manse"")","Hawthorne, Nathaniel",12,"{'Short stories', 'New England -- Social life and customs -- Fiction'}",1804.0,1864.0,1834.0
PG9226,"The Hall of Fantasy (From ""Mosses from an Old Manse"")","Hawthorne, Nathaniel",9,"{'Short stories', 'New England -- Social life and customs -- Fiction'}",1804.0,1864.0,1834.0
PG9227,"The New Adam and Eve (From ""Mosses from an Old Manse"")","Hawthorne, Nathaniel",17,"{'Short stories', 'New England -- Social life and customs -- Fiction'}",1804.0,1864.0,1834.0
PG9228,"The Christmas Banquet (From ""Mosses from an Old Manse"")","Hawthorne, Nathaniel",28,"{'Short stories', 'New England -- Social life and customs -- Fiction'}",1804.0,1864.0,1834.0
PG9229,"The Intelligence Office (From ""Mosses from an Old Manse"")","Hawthorne, Nathaniel",10,"{'Short stories', 'New England -- Social life and customs -- Fiction'}",1804.0,1864.0,1834.0
PG9230,"P.'s Correspondence (From ""Mosses from an Old Manse"")","Hawthorne, Nathaniel",44,"{'Short stories', 'New England -- Social life and customs -- Fiction'}",1804.0,1864.0,1834.0
PG9232,"Passages from a Relinquished Work (From ""Mosses from an Old Manse"")","Hawthorne, Nathaniel",8,"{'Short stories', 'New England -- Social life and customs -- Fiction'}",1804.0,1864.0,1834.0
PG9233,"Sketches from Memory (From ""Mosses from an Old Manse"")","Hawthorne, Nathaniel",8,"{'Short stories', 'New England -- Social life and customs -- Fiction'}",1804.0,1864.0,1834.0
PG9234,"The Old Apple Dealer (From ""Mosses from an Old Manse"")","Hawthorne, Nathaniel",11,"{'Short stories', 'New England -- Social life and customs -- Fiction'}",1804.0,1864.0,1834.0
PG9235,"A Virtuoso's Collection (From ""Mosses from an Old Manse"")","Hawthorne, Nathaniel",14,"{'Short stories', 'New England -- Social life and customs -- Fiction'}",1804.0,1864.0,1834.0
PG9236,"Main Street: (From: ""The Snow Image and Other Twice-Told Tales"")","Hawthorne, Nathaniel",28,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9238,"Sylph Etherege: (From: ""The Snow Image and Other Twice-Told Tales"")","Hawthorne, Nathaniel",8,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9239,"Old News: (From: ""The Snow Image and Other Twice-Told Tales"")","Hawthorne, Nathaniel",10,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9240,"The Man of Adamant: (From: ""The Snow Image and Other Twice-Told Tales"")","Hawthorne, Nathaniel",89,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9241,"John Inglefield's Thanksgiving: (From: ""The Snow Image and Other Twice-Told Tales"")","Hawthorne, Nathaniel",42,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9242,"Old Ticonderoga, a Picture of the Past: (From: ""The Snow Image and Other Twice-Told Tales"")","Hawthorne, Nathaniel",9,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9243,"The Wives of the Dead: (From: ""The Snow Image and Other Twice-Told Tales"")","Hawthorne, Nathaniel",145,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9244,"Little Daffydowndilly: (From: ""The Snow Image and Other Twice-Told Tales"")","Hawthorne, Nathaniel",8,"{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'}",1804.0,1864.0,1834.0
PG9247,"Fragments from the Journal of a Solitary Man: (From: ""The Doliver Romance and Other Pieces: Tales and Sketches"")","Hawthorne, Nathaniel",18,{'Diary fiction'},1804.0,1864.0,1834.0
PG9248,"Other Tales and Sketches: (From: ""The Doliver Romance and Other Pieces: Tales and Sketches"")","Hawthorne, Nathaniel",14,"{'Niagara Falls (N.Y. and Ont.)', 'Rings -- Fiction', 'Storytelling -- Fiction', 'Ghosts -- Fiction'}",1804.0,1864.0,1834.0
PG924,To Be Read at Dusk,"Dickens, Charles",260,"{'Short stories', 'Fiction', 'Ghost stories'}",1812.0,1870.0,1841.0
PG9251,"An Old Woman's Tale: (From: ""The Doliver Romance and Other Pieces: Tales and Sketches"")","Hawthorne, Nathaniel",10,"{'Dreams -- Fiction', 'Treasure troves -- Fiction', 'Ghosts -- Fiction'}",1804.0,1864.0,1834.0
PG9259,Charlotte's Inheritance,"Braddon, M. E. (Mary Elizabeth)",45,{'Fiction'},1835.0,1915.0,1875.0
PG9263,In the Midst of Alarms,"Barr, Robert",19,{'Canada -- Fiction'},1850.0,1912.0,1881.0
PG9267,"Chip, of the Flying U","Bower, B. M.",26,"{'Western stories', 'Ranch life -- Fiction', 'Cowboys -- Fiction', 'Montana -- Fiction'}",1871.0,1940.0,1906.0
PG927,The Lamplighter,"Dickens, Charles",46,"{'Humorous stories', 'England -- Social life and customs -- 19th century -- Fiction'}",1812.0,1870.0,1841.0
PG928,Alice's Adventures in Wonderland: HTML Edition,"Carroll, Lewis",520,"{""Children's stories"", 'Alice (Fictitious character from Carroll) -- Juvenile fiction', 'Fantasy fiction', 'Imaginary places -- Juvenile fiction'}",1832.0,1898.0,1865.0
PG9295,A Night Out,"Peple, Edward",6,{'Cats -- Fiction'},1869.0,1924.0,1896.0
PG9297,The Orange-Yellow Diamond,"Fletcher, J. S. (Joseph Smith)",191,"{'Diamonds -- Fiction', 'Detective and mystery stories', 'London (England) -- Fiction'}",1863.0,1935.0,1899.0
PG9298,Life and Death of Harriett Frean,"Sinclair, May",65,"{'Repression (Psychology) -- Fiction', 'Psychological fiction', 'England -- Fiction', 'Single women -- Fiction', 'Women -- England -- Fiction'}",1863.0,1946.0,1904.0
PG9299,"Italian Letters, Vols. I and II; Or, The History of the Count de St. Julian","Godwin, William",9,"{'Italy -- Fiction', 'Epistolary fiction'}",1756.0,1836.0,1796.0
PG92,Tarzan and the Jewels of Opar,"Burroughs, Edgar Rice",178,"{'Adventure stories', 'Fantasy fiction', 'Tarzan (Fictitious character) -- Fiction'}",1875.0,1950.0,1912.0
PG9300,"Jennie Baxter, Journalist","Barr, Robert",28,"{'Detective and mystery stories', 'Women journalists -- Fiction'}",1850.0,1912.0,1881.0
PG9301,Ranald Bannerman's Boyhood,"MacDonald, George",17,"{'Brothers -- Juvenile fiction', 'Country life -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Scotland -- Juvenile fiction'}",1824.0,1905.0,1864.0
PG9305,"One Day's Courtship, and The Heralds of Fame","Barr, Robert",19,{'Fiction'},1850.0,1912.0,1881.0
PG9309,"In a Steamer Chair, and Other Stories","Barr, Robert",28,"{'Short stories', 'Ocean travel -- Fiction'}",1850.0,1912.0,1881.0
PG9310,Casanova's Homecoming,"Schnitzler, Arthur",65,"{'Biographical fiction', 'Europe -- Fiction', 'Sex customs -- Fiction', 'Adventure stories', 'Casanova, Giacomo, 1725-1798 -- Fiction'}",1862.0,1931.0,1896.0
PG9311,Hetty's Strange History,"Jackson, Helen Hunt",29,{'Fiction'},1830.0,1885.0,1858.0
PG9312,From Whose Bourne,"Barr, Robert",18,"{'Mystery fiction', 'Ghosts -- Fiction'}",1850.0,1912.0,1881.0
PG9314,The Calling of Dan Matthews,"Wright, Harold Bell",10,"{'Clergy -- Fiction', 'Ozark Mountains -- Fiction', 'City and town life -- Fiction', 'Christian fiction'}",1872.0,1944.0,1908.0
PG9315,A Doctor of the Old School — Volume 1,"Maclaren, Ian",6,{'Physicians -- Fiction'},1850.0,1907.0,1878.0
PG9316,A Doctor of the Old School — Volume 2,"Maclaren, Ian",9,{'Physicians -- Fiction'},1850.0,1907.0,1878.0
PG9317,A Doctor of the Old School — Volume 3,"Maclaren, Ian",7,{'Physicians -- Fiction'},1850.0,1907.0,1878.0
PG9318,A Doctor of the Old School — Volume 4,"Maclaren, Ian",4,{'Physicians -- Fiction'},1850.0,1907.0,1878.0
PG9319,A Doctor of the Old School — Volume 5,"Maclaren, Ian",12,{'Physicians -- Fiction'},1850.0,1907.0,1878.0
PG9320,A Doctor of the Old School — Complete,"Maclaren, Ian",33,{'Physicians -- Fiction'},1850.0,1907.0,1878.0
PG9321,Tales and Novels — Volume 08,"Edgeworth, Maria",18,"{'Comedies', 'Fiction', 'Drama'}",1767.0,1849.0,1808.0
PG9324,Roden's Corner,"Merriman, Henry Seton",26,{'English fiction -- 19th century'},1862.0,1903.0,1882.0
PG9329,The Widow O'Callaghan's Boys,"Zollinger, Gulielma",7,"{'Mothers and sons -- Juvenile fiction', 'Irish Americans -- Juvenile fiction', 'Poor -- Juvenile fiction', 'Widows -- Juvenile fiction'}",1856.0,1917.0,1886.0
PG932,The Fall of the House of Usher,"Poe, Edgar Allan",2957,"{'Gothic fiction', 'Short stories', 'Horror tales'}",1809.0,1849.0,1829.0
PG9330,The Biography of a Grizzly,"Seton, Ernest Thompson",10,{'Grizzly bear -- Juvenile fiction'},1860.0,1946.0,1903.0
PG9332,"Georgie's Present, or, Tales of Newfoundland","Brightwell, C. L. (Cecilia Lucy)",12,{'Newfoundland and Labrador -- Fiction'},1811.0,1875.0,1843.0
PG9333,"Johnny Bear, and Other Stories from Lives of the Hunted","Seton, Ernest Thompson",22,{'Animals -- Juvenile fiction'},1860.0,1946.0,1903.0
PG9362,Birds of Prey,"Braddon, M. E. (Mary Elizabeth)",45,{'Fiction'},1835.0,1915.0,1875.0
PG9366,Mary Olivier: a Life,"Sinclair, May",13,"{'Bildungsromans', 'Mothers and daughters -- Fiction', 'Domestic fiction'}",1863.0,1946.0,1904.0
PG9367,Meadow Grass: Tales of New England Life,"Brown, Alice",18,{'New England -- Social life and customs -- Fiction'},1857.0,1948.0,1902.0
PG936,The Village Watch-Tower,"Wiggin, Kate Douglas Smith",30,"{'United States -- Social life and customs -- 19th century -- Fiction', 'Short stories'}",1856.0,1923.0,1890.0
PG9370,Tiverton Tales,"Brown, Alice",28,"{'Short stories', 'New England -- Social life and customs -- Fiction'}",1857.0,1948.0,1902.0
PG9374,A Knight of the Nets,"Barr, Amelia E.",10,"{'Social classes -- Fiction', 'Scotland -- Social life and customs -- 19th century -- Fiction', 'Man-woman relationships -- Fiction', 'Fishers -- Fiction'}",1831.0,1919.0,1875.0
PG9377,"London Pride, Or, When the World Was Younger","Braddon, M. E. (Mary Elizabeth)",14,"{'London (England) -- Fiction', 'Great Britain -- History -- Charles II, 1660-1685 -- Fiction'}",1835.0,1915.0,1875.0
PG9378,The Lone Wolf: A Melodrama,"Vance, Louis Joseph",27,{'Jewel thieves -- Fiction'},1879.0,1933.0,1906.0
PG9379,A Woman Intervenes,"Barr, Robert",11,{'Fiction'},1850.0,1912.0,1881.0
PG9383,Moni the Goat-Boy,"Spyri, Johanna",38,"{'Goat farmers -- Juvenile fiction', 'Mountain life -- Juvenile fiction', 'Switzerland -- Juvenile fiction'}",1827.0,1901.0,1864.0
PG9384,The Comrade in White,"Leathem, William Harvey",16,"{'World War, 1914-1918 -- Fiction'}",1875.0,1937.0,1906.0
PG9385,The Incomplete Amorist,"Nesbit, E. (Edith)",66,"{'Young women -- Fiction', 'Artists -- Fiction', 'Man-woman relationships -- Fiction', 'British -- France -- Paris -- Fiction'}",1858.0,1924.0,1891.0
PG9387,"Theresa Marchmont, or, the Maid of Honour: A Tale","Gore, Mrs. (Catherine Grace Frances)",19,{'Fiction'},1799.0,1861.0,1830.0
PG938,Good Indian,"Bower, B. M.",48,"{'Ranch life -- Fiction', 'Idaho -- Fiction', 'Western stories'}",1871.0,1940.0,1906.0
PG9398,Gloria and Treeless Street,"Donnell, Annie Hamilton",16,"{'Rich people -- Fiction', 'Tenement houses -- Fiction', 'Nurses -- Fiction', 'Poor -- Fiction', 'Young women -- Fiction'}",1862.0,1943.0,1902.0
PG93,"Tom Sawyer, Detective","Twain, Mark",144,"{'Sawyer, Tom (Fictitious character) -- Fiction', 'Mystery fiction'}",1835.0,1910.0,1872.0
PG9401,The Leopard Woman,"White, Stewart Edward",44,{'Africa -- Fiction'},1873.0,1946.0,1910.0
PG9407,The Little Colonel,"Johnston, Annie F. (Annie Fellows)",19,"{'Kentucky -- Juvenile fiction', 'Farm life -- Kentucky -- Juvenile fiction', 'United States -- History -- Civil War, 1861-1865 -- Juvenile fiction', 'Grandfathers -- Juvenile fiction'}",1863.0,1931.0,1897.0
PG940,The Last of the Mohicans; A narrative of 1757,"Cooper, James Fenimore",2290,"{'Mohegan Indians -- Fiction', 'Bumppo, Natty (Fictitious character) -- Fiction', 'United States -- History -- French and Indian War, 1754-1763 -- Fiction', 'Frontier and pioneer life -- Fiction', 'Historical fiction', 'Adventure stories', 'War stories'}",1789.0,1851.0,1820.0
PG9410,Helen of the Old House,"Wright, Harold Bell",17,{'Fiction'},1872.0,1944.0,1908.0
PG9414,Tales and Novels — Volume 05: Tales of a Fashionable Life,"Edgeworth, Maria",24,{'Fiction'},1767.0,1849.0,1808.0
PG9415,Olaf the Glorious: A Story of the Viking Age,"Leighton, Robert",42,"{'Olav I Trygveson, King of Norway, 968-1000 -- Juvenile fiction', 'Vikings -- Juvenile fiction'}",1859.0,1934.0,1896.0
PG942,Green Mansions: A Romance of the Tropical Forest,"Hudson, W. H. (William Henry)",133,"{'Wild women -- Fiction', 'South America -- Fiction', 'Love stories', 'Rain forests -- Fiction'}",1841.0,1922.0,1882.0
PG9439,Tales and Novels — Volume 04,"Edgeworth, Maria",64,"{'Essays', 'Fiction'}",1767.0,1849.0,1808.0
PG9441,Helbeck of Bannisdale — Volume I,"Ward, Humphry, Mrs.",7,{'Religious fiction'},1851.0,1920.0,1886.0
PG9442,Helbeck of Bannisdale — Volume II,"Ward, Humphry, Mrs.",4,{'Religious fiction'},1851.0,1920.0,1886.0
PG9455,Tales and Novels — Volume 03: Belinda,"Edgeworth, Maria",120,"{'London (England) -- Fiction', 'Courtship -- Fiction', 'Young women -- Fiction'}",1767.0,1849.0,1808.0
PG9458,Questionable Shapes,"Howells, William Dean",9,{'Manners and customs -- Fiction'},1837.0,1920.0,1878.0
PG945,Dust,"Haldeman-Julius, Marcet",13,"{'Domestic fiction', 'Country life -- Fiction', 'Marriage -- Fiction'}",1887.0,1941.0,1914.0
PG9461,The Foolish Lovers,"Ervine, St. John G. (St. John Greer)",39,{'Ulster (Northern Ireland and Ireland) -- Fiction'},1883.0,1971.0,1927.0
PG9462,The Tale of Sandy Chipmunk,"Bailey, Arthur Scott",14,"{'Chipmunks -- Juvenile fiction', 'Animals -- Juvenile fiction'}",1877.0,1949.0,1913.0
PG9463,The Under Dog,"Smith, Francis Hopkinson",18,"{'Short stories', 'Fiction'}",1838.0,1915.0,1876.0
PG9468,Anna St. Ives,"Holcroft, Thomas",11,{'Gothic fiction'},1745.0,1809.0,1777.0
